invoice_number,invoice_date,total_amount,vendor_name,currency,invoice_number_length,invoice_age_days,ocr_text_length,blur_flag,failure_label
INVOICE,2000-01-01,360.36,TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,5.43,TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,3.25,TAX INVOICE,EUR,7,9453,0,0,1
INVOICE,2000-01-01,1037.57,TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,0.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,1999-05-31,0.0,INVOICE,USD,7,9668,0,0,1
INVOICE,2000-01-01,903.29,TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,345.04,INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,931.09,INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,400.2,INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,523.72,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,1313.64,INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,416.09,INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,4.27,COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2004-09-30,516.46,INVOICE,USD,7,7719,0,0,0
INVOICE,2000-01-01,0.2,INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,378.29,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,523.96,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,1145.7,COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,38.45,INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,3.8,INVOICE,USD,7,9453,0,0,1
INVOICE,2007-01-12,4.99,COMMERCIAL INVOICE,USD,7,6885,0,0,0
INVOICE,2000-01-01,309.48,COMMERCIAL INVOICE,EUR,7,9453,0,0,1
INVOICE,2000-01-01,0.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,0.2,INVOICE,USD,7,9453,0,0,1
INVOICE,2008-02-29,747.09,INVOICE,USD,7,6472,0,0,0
INVOICE,2000-01-01,694.29,COMMERCIAL INVOICE,EUR,7,9453,0,0,1
INVOICE,2017-09-13,874.81,INVOICE,USD,7,2988,0,0,0
INVOICE,2003-09-30,316.52,TAX INVOICE,USD,7,8085,0,0,0
INVOICE,2024-03-17,1218.52,INVOICE,USD,7,611,0,0,0
INVOICE,2000-01-01,260.88,TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2003-08-11,64.2,INVOICE,USD,7,8135,0,0,0
INVOICE,2008-08-31,1122.19,INVOICE,USD,7,6288,0,0,0
INVOICE,1808-04-08,6.82,COMMERCIAL INVOICE,EUR,7,79482,0,0,0
INVOICE,2000-01-01,480.27,COMMERCIAL INVOICE,EUR,7,9453,0,0,1
INVOICE,2000-09-17,4.2,TAX INVOICE,USD,7,9193,0,0,0
INVOICE,2000-01-01,347.83,TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,0.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,1462.77,TAX INVOICE,EUR,7,9453,0,0,1
INVOICE,2002-09-23,101.66,TAX INVOICE,USD,7,8457,0,0,0
INVOICE,2014-11-28,319.73,TAX INVOICE,EUR,7,4008,0,0,0
INVOICE,2017-11-27,745.88,COMMERCIAL INVOICE,EUR,7,2913,0,0,0
INVOICE,2000-01-01,460.5,TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,0.0,INVOICE,USD,7,9453,0,0,1
INVOICE,2006-07-24,3.61,TAX INVOICE,USD,7,7057,0,0,0
INVOICE,2007-11-28,0.0,INVOICE,EUR,7,6565,0,0,1
INVOICE,2000-01-01,750.61,COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,434.41,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2021-09-25,93.78,INVOICE,USD,7,1515,0,0,0
INVOICE,2000-01-01,0.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2001-05-06,0.0,COMMERCIAL INVOICE,EUR,7,8962,0,0,1
INVOICE,2000-01-01,917.4,TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,416.63,TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2012-07-08,1300.67,COMMERCIAL INVOICE,EUR,7,4881,0,0,0
INVOICE,2000-01-01,370.23,COMMERCIAL INVOICE,EUR,7,9453,0,0,1
INVOICE,2002-08-02,0.0,TAX INVOICE,UNK,7,8509,0,0,1
INVOICE,2000-01-01,408.28,TAX INVOICE,EUR,7,9453,0,0,1
INVOICE,2000-01-01,1074.24,TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,481.55,COMMERCIAL INVOICE,EUR,7,9453,0,0,1
INVOICE,2000-01-01,388.59,TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,0.0,COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2008-09-15,20.27,TAX INVOICE,EUR,7,6273,0,0,0
INVOICE,2008-02-28,1179.24,TAX INVOICE,EUR,7,6473,0,0,0
INVOICE,2000-01-01,308.29,INVOICE,EUR,7,9453,0,0,1
INVOICE,2000-01-01,6.51,TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2021-11-13,4.22,TAX INVOICE,USD,7,1466,0,0,0
INVOICE,2000-01-01,1298.25,TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,7575.68,TAX INVOICE,EUR,7,9453,0,0,1
INVOICE,2000-01-01,1140.7,INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,1167.76,INVOICE,EUR,7,9453,0,0,1
INVOICE,2000-01-01,4.39,TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2000-04-28,295.73,TAX INVOICE,USD,7,9335,0,0,0
INVOICE,2000-01-01,480.41,COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,587.78,INVOICE,EUR,7,9453,0,0,1
INVOICE,2000-01-01,431.45,TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2010-04-23,430.2,COMMERCIAL INVOICE,USD,7,5688,0,0,0
INVOICE,2008-09-08,3.42,TAX INVOICE,USD,7,6280,0,0,0
INVOICE,2000-01-01,591.38,INVOICE,EUR,7,9453,0,0,1
INVOICE,2000-01-01,269.0,COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,445.25,COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,12.2,TAX INVOICE,EUR,7,9453,0,0,1
INVOICE,2000-01-01,273.23,INVOICE,UNK,7,9453,0,0,1
INVOICE,2010-05-21,1100.68,INVOICE,USD,7,5660,0,0,0
INVOICE,2000-01-01,550.49,TAX INVOICE,EUR,7,9453,0,0,1
INVOICE,2000-01-01,373.18,TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,211.65,COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,4.1,INVOICE,USD,7,9453,0,0,1
,2000-01-01,1113.61,i ie,EUR,3,9453,0,0,1
INVOICE,2000-01-01,4.2,TAX INVOICE,EUR,7,9453,0,0,1
,2000-01-01,299.4,i ie,USD,3,9453,0,0,1
INVOICE,2000-12-08,3.0,INVOICE,EUR,7,9111,0,0,0
,2000-01-01,459.9,i ie,USD,3,9453,0,0,1
INVOICE,2005-02-27,67.54,TAX INVOICE,USD,7,7569,0,0,0
,2000-01-01,215.26,i ie,USD,3,9453,0,0,1
420192,2000-01-01,420.32,i ie,USD,6,9453,0,0,1
,2000-01-01,800.0,i ie,USD,3,9453,0,0,1
,2000-01-01,358.09,i ie,EUR,3,9453,0,0,1
007494,2000-01-01,201.08,i ie,USD,6,9453,0,0,1
,2000-01-01,832.22,i ie,USD,3,9453,0,0,1
INVSS872027,2000-01-01,425.09,i ie,USD,11,9453,0,0,1
112038,2000-01-01,1130.33,i ie,EUR,6,9453,0,0,1
,2000-01-01,1462.58,i ie,EUR,3,9453,0,0,1
INVOICE,2000-01-01,452.54,i ie,USD,7,9453,0,0,1
,2000-01-01,9.94,i ie,USD,3,9453,0,0,1
,2000-01-01,123.46,i ie,EUR,3,9453,0,0,1
INVOKE,2000-01-01,6.13,i ie,EUR,6,9453,0,0,1
,2000-01-01,820.12,i ie,EUR,3,9453,0,0,1
,2000-01-01,645.99,i ie,USD,3,9453,0,0,1
,2000-01-01,646.14,i ie,EUR,3,9453,0,0,1
,2000-01-01,809.7,i ie,USD,3,9453,0,0,1
405041,2000-01-01,1084.42,i ie,USD,6,9453,0,0,1
,2000-01-01,689.67,i ie,USD,3,9453,0,0,1
,2000-01-01,300.5,i ie,USD,3,9453,0,0,1
,2000-01-01,516.59,i ie,USD,3,9453,0,0,1
,2000-01-01,624.76,i ie,USD,3,9453,0,0,1
,2000-01-01,500.5,i ie,USD,3,9453,0,0,1
2082708,2000-01-01,598.46,i ie,USD,7,9453,0,0,1
,2000-01-01,193.45,i ie,USD,3,9453,0,0,1
,2000-01-01,930.82,i ie,USD,3,9453,0,0,1
,2000-01-01,512.58,i ie,USD,3,9453,0,0,1
,2000-01-01,259.98,i ie,EUR,3,9453,0,0,1
,2000-01-01,631.55,i ie,EUR,3,9453,0,0,1
,2000-01-01,620.03,i ie,USD,3,9453,0,0,1
,2000-01-01,232.89,i ie,EUR,3,9453,0,0,1
,2000-01-01,1045.86,i ie,USD,3,9453,0,0,1
,2000-01-01,1268.78,i ie,USD,3,9453,0,0,1
,2000-01-01,797.88,i ie,USD,3,9453,0,0,1
,2000-01-01,536.94,i ie,EUR,3,9453,0,0,1
,2000-01-01,822.0,i ie,USD,3,9453,0,0,1
,2000-01-01,502.09,i ie,EUR,3,9453,0,0,1
,2000-01-01,715.96,i ie,USD,3,9453,0,0,1
,2000-01-01,136.5,i ie,EUR,3,9453,0,0,1
,2000-01-01,409.76,i ie,EUR,3,9453,0,0,1
,2000-01-01,474.64,i ie,USD,3,9453,0,0,1
,2000-01-01,1443.41,i ie,USD,3,9453,0,0,1
701411,2000-01-01,799.15,i ie,EUR,6,9453,0,0,1
,2000-01-01,502.06,i ie,EUR,3,9453,0,0,1
,2000-01-01,948.98,i ie,USD,3,9453,0,0,1
INVO6t00452,2000-01-01,253.06,i ie,EUR,11,9453,0,0,1
,2000-01-01,1114.99,i ie,USD,3,9453,0,0,1
,2000-01-01,364.61,i ie,EUR,3,9453,0,0,1
,2000-01-01,352.32,i ie,USD,3,9453,0,0,1
,2000-01-01,727.32,i ie,USD,3,9453,0,0,1
0258570,2000-01-01,4.99,i ie,EUR,7,9453,0,0,1
,2000-01-01,310.28,i ie,EUR,3,9453,0,0,1
405464,2000-01-01,1076.45,i ie,EUR,6,9453,0,0,1
400860,2000-01-01,1128.22,i ie,USD,6,9453,0,0,1
,2000-01-01,407.06,i ie,USD,3,9453,0,0,1
INVONce,2000-01-01,330.9,i ie,EUR,7,9453,0,0,1
,2000-01-01,123.7,i ie,USD,3,9453,0,0,1
,2000-01-01,409.08,i ie,USD,3,9453,0,0,1
,2000-01-01,1281.11,i ie,USD,3,9453,0,0,1
,2000-01-01,24.19,i ie,EUR,3,9453,0,0,1
,2000-01-01,464.62,i ie,USD,3,9453,0,0,1
,2000-01-01,928.71,i ie,USD,3,9453,0,0,1
INVOKE,2000-01-01,775.83,i ie,USD,6,9453,0,0,1
,2000-01-01,480.69,i ie,EUR,3,9453,0,0,1
,2000-01-01,536.24,i ie,USD,3,9453,0,0,1
,2000-01-01,509.24,i ie,EUR,3,9453,0,0,1
,2000-01-01,609.41,i ie,EUR,3,9453,0,0,1
,2000-01-01,375.99,i ie,USD,3,9453,0,0,1
INVOICE,2000-01-01,623.07,i ie,EUR,7,9453,0,0,1
,2000-01-01,525.6,i ie,USD,3,9453,0,0,1
,2000-01-01,453.07,i ie,USD,3,9453,0,0,1
7014607,2000-01-01,1222.22,i ie,USD,7,9453,0,0,1
,2000-01-01,666.34,i ie,USD,3,9453,0,0,1
,2000-01-01,767.26,i ie,USD,3,9453,0,0,1
,2000-01-01,849.43,i ie,EUR,3,9453,0,0,1
,2000-01-01,1045.91,i ie,EUR,3,9453,0,0,1
,2000-01-01,255.02,i ie,EUR,3,9453,0,0,1
114860,2000-01-01,1159.59,i ie,EUR,6,9453,0,0,1
,2000-01-01,754.0,i ie,EUR,3,9453,0,0,1
,2000-01-01,439.78,i ie,USD,3,9453,0,0,1
,2000-01-01,947.2,i ie,EUR,3,9453,0,0,1
,2000-01-01,604.9,i ie,EUR,3,9453,0,0,1
,2000-01-01,959.64,i ie,EUR,3,9453,0,0,1
,2000-01-01,800.63,i ie,USD,3,9453,0,0,1
,2000-01-01,306.2,i ie,USD,3,9453,0,0,1
,2000-01-01,370.02,i ie,USD,3,9453,0,0,1
0860259,2000-01-01,926.29,i ie,USD,7,9453,0,0,1
,2000-01-01,588.96,i ie,USD,3,9453,0,0,1
197088040,2000-01-01,1037.24,i ie,USD,9,9453,0,0,1
,2000-01-01,332.4,i ie,EUR,3,9453,0,0,1
402608,2000-01-01,1052.86,i ie,USD,6,9453,0,0,1
,2000-01-01,60.77,i ie,EUR,3,9453,0,0,1
INVOKE,2000-01-01,229.86,i ie,USD,6,9453,0,0,1
,2000-01-01,61.69,i ie,USD,3,9453,0,0,1
,2000-01-01,42.43,i ie,EUR,3,9453,0,0,1
,2000-01-01,323.98,i ie,EUR,3,9453,0,0,1
,2000-01-01,350.77,i ie,USD,3,9453,0,0,1
,2000-01-01,500.61,i ie,USD,3,9453,0,0,1
,2000-01-01,710.18,i ie,EUR,3,9453,0,0,1
700162,2000-01-01,789.62,i ie,EUR,6,9453,0,0,1
,2000-01-01,303.93,i ie,USD,3,9453,0,0,1
,2000-01-01,767.58,i ie,USD,3,9453,0,0,1
,2000-01-01,349.32,i ie,USD,3,9453,0,0,1
,2000-01-01,683.3,i ie,USD,3,9453,0,0,1
,2000-01-01,860.25,i ie,USD,3,9453,0,0,1
,2000-01-01,5872.7,i ie,USD,3,9453,0,0,1
,2000-01-01,53.67,i ie,EUR,3,9453,0,0,1
,2000-01-01,331.22,i ie,USD,3,9453,0,0,1
,2000-01-01,687.81,i ie,USD,3,9453,0,0,1
,2000-01-01,280.62,i ie,EUR,3,9453,0,0,1
,2000-01-01,400.52,i ie,USD,3,9453,0,0,1
,2000-01-01,889.35,i ie,USD,3,9453,0,0,1
,2000-01-01,310.52,i ie,USD,3,9453,0,0,1
124838,2000-01-01,1267.29,i ie,EUR,6,9453,0,0,1
,2000-01-01,99.34,i ie,USD,3,9453,0,0,1
,2000-01-01,190.05,i ie,EUR,3,9453,0,0,1
,2000-01-01,394.04,i ie,EUR,3,9453,0,0,1
,2000-01-01,547.51,i ie,USD,3,9453,0,0,1
144156,2000-01-01,144.23,i ie,EUR,6,9453,0,0,1
,2000-01-01,707.58,i ie,USD,3,9453,0,0,1
,2000-01-01,442.94,i ie,USD,3,9453,0,0,1
,2000-01-01,764.17,i ie,USD,3,9453,0,0,1
,2000-01-01,655.26,i ie,EUR,3,9453,0,0,1
1436070,2000-01-01,60.6,i ie,USD,7,9453,0,0,1
,2000-01-01,360.29,i ie,USD,3,9453,0,0,1
4302880,2000-01-01,420.56,i ie,USD,7,9453,0,0,1
,2000-01-01,29.62,i ie,EUR,3,9453,0,0,1
,2000-01-01,430.44,i ie,USD,3,9453,0,0,1
,2000-01-01,21.84,i ie,USD,3,9453,0,0,1
,2000-01-01,706.56,i ie,EUR,3,9453,0,0,1
,2000-01-01,866.14,i ie,EUR,3,9453,0,0,1
,2000-01-01,631.37,i ie,USD,3,9453,0,0,1
107828070,2000-01-01,914.05,i ie,USD,9,9453,0,0,1
,2000-01-01,703.04,i ie,USD,3,9453,0,0,1
,2000-01-01,848.81,i ie,EUR,3,9453,0,0,1
INVOICE,2000-01-01,1042.4,i ie,USD,7,9453,0,0,1
,2000-01-01,969.14,i ie,USD,3,9453,0,0,1
,2000-01-01,350.33,i ie,USD,3,9453,0,0,1
,2000-01-01,492.95,i ie,USD,3,9453,0,0,1
,2000-01-01,379.55,i ie,EUR,3,9453,0,0,1
,2000-01-01,535.16,i ie,USD,3,9453,0,0,1
0123080,2000-01-01,1374.2,i ie,USD,7,9453,0,0,1
,2000-01-01,776.84,i ie,USD,3,9453,0,0,1
,2000-01-01,499.87,i ie,EUR,3,9453,0,0,1
,2000-01-01,1150.02,i ie,USD,3,9453,0,0,1
,2000-01-01,264.4,i ie,EUR,3,9453,0,0,1
,2000-01-01,27.59,i ie,USD,3,9453,0,0,1
,2000-01-01,902.8,i ie,USD,3,9453,0,0,1
,2000-01-01,91.73,i ie,EUR,3,9453,0,0,1
,2000-01-01,76.52,i ie,EUR,3,9453,0,0,1
,2000-01-01,40.84,i ie,USD,3,9453,0,0,1
,2000-01-01,289.79,i ie,USD,3,9453,0,0,1
,2000-01-01,739.71,i ie,USD,3,9453,0,0,1
INVONce,2000-01-01,603.9,i ie,USD,7,9453,0,0,1
2215401,2000-01-01,50.26,i ie,USD,7,9453,0,0,1
,2000-01-01,553.46,i ie,USD,3,9453,0,0,1
,2000-01-01,919.48,i ie,USD,3,9453,0,0,1
0416046,2000-01-01,780.84,i ie,EUR,7,9453,0,0,1
,2000-01-01,913.83,i ie,USD,3,9453,0,0,1
,2000-01-01,1387.03,i ie,EUR,3,9453,0,0,1
,2000-01-01,20.54,i ie,USD,3,9453,0,0,1
,2000-01-01,901.91,i ie,USD,3,9453,0,0,1
,2000-01-01,725.67,i ie,USD,3,9453,0,0,1
,2000-01-01,666.21,i ie,USD,3,9453,0,0,1
,2000-01-01,173.39,i ie,USD,3,9453,0,0,1
,2000-01-01,930.25,i ie,USD,3,9453,0,0,1
,2000-01-01,1050.09,i ie,EUR,3,9453,0,0,1
400840,2000-01-01,1059.47,i ie,EUR,6,9453,0,0,1
,2000-01-01,499.32,i ie,USD,3,9453,0,0,1
,2000-01-01,684.6,i ie,USD,3,9453,0,0,1
,2000-01-01,636.95,i ie,USD,3,9453,0,0,1
,2000-01-01,1163.6,i ie,USD,3,9453,0,0,1
,2000-01-01,27.0,i ie,USD,3,9453,0,0,1
100264,2000-01-01,540.22,i ie,EUR,6,9453,0,0,1
,2000-01-01,720.1,i ie,USD,3,9453,0,0,1
,2000-01-01,6400.98,i ie,USD,3,9453,0,0,1
,2000-01-01,306.86,i ie,EUR,3,9453,0,0,1
,2000-01-01,725.75,i ie,EUR,3,9453,0,0,1
,2000-01-01,154.16,i ie,USD,3,9453,0,0,1
,2000-01-01,975.04,i ie,USD,3,9453,0,0,1
,2000-01-01,943.48,i ie,USD,3,9453,0,0,1
INVOICE,2000-01-01,521.22,i ie,USD,7,9453,0,0,1
,2000-01-01,500.59,i ie,USD,3,9453,0,0,1
,2000-01-01,720.5,i ie,USD,3,9453,0,0,1
,2000-01-01,455.67,i ie,USD,3,9453,0,0,1
INVS1SSo068,2000-01-01,506.76,i ie,USD,11,9453,0,0,1
,2000-01-01,463.24,i ie,USD,3,9453,0,0,1
,2000-01-01,731.12,i ie,USD,3,9453,0,0,1
,2000-01-01,99.36,i ie,EUR,3,9453,0,0,1
3510847,2000-01-01,710.0,i ie,EUR,7,9453,0,0,1
,2000-01-01,795.72,i ie,USD,3,9453,0,0,1
,2000-01-01,899.21,i ie,EUR,3,9453,0,0,1
714665,2000-01-01,718.69,i ie,USD,6,9453,0,0,1
,2000-01-01,980.74,i ie,EUR,3,9453,0,0,1
,2000-01-01,80.6,i ie,USD,3,9453,0,0,1
INVOICE,2000-01-01,4.34,COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,831.82,i ie,EUR,7,9453,0,0,1
407367,2000-01-01,5827.02,i ie,USD,6,9453,0,0,1
INVOICE,2000-01-01,3.87,TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,3.45,COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,4.91,INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,6.0,TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,0.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,1997-06-01,760.46,INVOICE,USD,7,10397,0,0,0
INVOICE,2005-01-24,4.77,COMMERCIAL INVOICE,EUR,7,7603,0,0,0
INVOICE,2013-02-04,3.22,TAX INVOICE,USD,7,4670,0,0,0
INVOICE,2016-10-11,3.65,TAX INVOICE,USD,7,3325,0,0,0
INVOICE,2000-01-01,5.12,INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,4.38,TAX INVOICE,EUR,7,9453,0,0,1
INVOICE,2014-05-18,4.74,TAX INVOICE,EUR,7,4202,0,0,0
INVOICE,2000-01-01,3.83,COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2019-08-07,4.97,INVOICE,USD,7,2295,0,0,0
INVOICE,2002-06-08,0.0,TAX INVOICE,UNK,7,8564,0,0,1
INVOICE,1995-04-08,3.42,TAX INVOICE,USD,7,11182,0,0,0
INVOICE,2003-04-26,3.87,INVOICE,USD,7,8242,0,0,0
INVOICE,2000-01-01,6.94,TAX INVOICE,EUR,7,9453,0,0,1
INVOICE,2015-05-01,4.77,COMMERCIAL INVOICE,USD,7,3854,0,0,0
INVOICE,2000-01-01,4.48,COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,4.73,TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,6.99,TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,0.0,COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,0.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,5.91,TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,3.21,COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,4.57,TAX INVOICE,EUR,7,9453,0,0,1
INVOICE,2000-01-01,6.47,INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,6.11,COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,3.17,COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2017-09-28,6.65,TAX INVOICE,USD,7,2973,0,0,0
INVOICE,2000-01-01,5.8,INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,4.22,TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,3.6,INVOICE,EUR,7,9453,0,0,1
INVOICE,2000-01-01,6.53,COMMERCIAL INVOICE,EUR,7,9453,0,0,1
INVOICE,2000-01-01,5.35,TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,5.21,COMMERCIAL INVOICE,EUR,7,9453,0,0,1
INVOICE,2000-01-01,5.92,COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,4.27,COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,5.14,INVOICE,EUR,7,9453,0,0,1
INVOICE,2000-01-01,6.39,TAX INVOICE,EUR,7,9453,0,0,1
INVOICE,2000-01-01,0.0,COMMERCIAL INVOICE,EUR,7,9453,0,0,1
INVOICE,1996-05-01,4.26,INVOICE,EUR,7,10793,0,0,0
INVOICE,2000-01-01,3.34,INVOICE,EUR,7,9453,0,0,1
INVOICE,2001-03-10,4.59,INVOICE,USD,7,9019,0,0,0
INVOICE,2000-01-01,6.47,TAX INVOICE,EUR,7,9453,0,0,1
INVOICE,2000-01-01,6.48,TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2018-12-25,3.21,INVOICE,EUR,7,2520,0,0,0
INVOICE,1993-06-05,6.62,COMMERCIAL INVOICE,USD,7,11854,0,0,0
INVOICE,2000-02-01,5.19,INVOICE,USD,7,9422,0,0,0
INVOICE,2012-09-07,4.06,COMMERCIAL INVOICE,EUR,7,4820,0,0,0
INVOICE,2000-01-01,6.27,TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2021-01-14,6.75,INVOICE,EUR,7,1769,0,0,0
INVOICE,2008-10-25,4.34,COMMERCIAL INVOICE,USD,7,6233,0,0,0
INVOICE,1995-05-08,6.55,INVOICE,EUR,7,11152,0,0,0
INVOICE,2000-01-01,4.89,TAX INVOICE,EUR,7,9453,0,0,1
INVOICE,2000-01-01,5.17,COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,6.46,COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2018-11-03,6.97,INVOICE,EUR,7,2572,0,0,0
INVOICE,2020-01-11,0.0,COMMERCIAL INVOICE,UNK,7,2138,0,0,1
INVOICE,2022-11-12,5.23,INVOICE,USD,7,1102,0,0,0
INVOICE,2010-07-29,3.77,INVOICE,EUR,7,5591,0,0,0
INVOICE,2000-01-01,4.67,INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,5.45,TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,4.04,COMMERCIAL INVOICE,EUR,7,9453,0,0,1
INVOICE,2000-01-01,4.34,INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,3.78,COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,1996-09-18,5.03,INVOICE,EUR,7,10653,0,0,0
INVOICE,2000-01-01,3.1,TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,6.95,INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,3.77,COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,3.88,TAX INVOICE,USD,7,9453,0,0,1
INVOICE,1994-12-18,4.9,COMMERCIAL INVOICE,EUR,7,11293,0,0,0
INVOICE,2016-09-27,5.36,COMMERCIAL INVOICE,EUR,7,3339,0,0,0
INVOICE,2000-01-01,0.0,COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,6.33,COMMERCIAL INVOICE,EUR,7,9453,0,0,1
INVOICE,2000-01-01,5.07,COMMERCIAL INVOICE,EUR,7,9453,0,0,1
INVOICE,2000-01-01,3.45,INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,6.53,INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,4.88,COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,3.2,COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,10.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-01-01,5.46,COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2018-06-15,3.03,INVOICE,USD,7,2713,0,0,0
INVOICE,1995-03-31,6.14,COMMERCIAL INVOICE,USD,7,11190,0,0,0
INVOICE,2000-01-01,4.07,TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,0.0,INVOICE,USD,7,9453,0,0,1
INVOICE,1994-03-23,3.6,TAX INVOICE,USD,7,11563,0,0,0
INVOICE,2000-01-01,6.28,TAX INVOICE,EUR,7,9453,0,0,1
INVOICE,2000-01-01,5.21,COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,5.23,TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2001-10-10,3.14,INVOICE,EUR,7,8805,0,0,0
INVOICE,2002-02-03,6.92,INVOICE,EUR,7,8689,0,0,0
INVOICE,2000-01-01,4.33,INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,6.45,TAX INVOICE,EUR,7,9453,0,0,1
INVOICE,2000-01-01,3.44,INVOICE,EUR,7,9453,0,0,1
INVOICE,2000-01-01,5.79,COMMERCIAL INVOICE,USD,7,9453,0,0,1
